trimesh\util.py:2064: DeprecationWarning: Using or importing the ABCs from 'collections' instead of from 'collections.abc' is deprecated since Python 3.3, and in 3.10 it will stop working
2021-12-13 21:22:33,251 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<0.124,0.000,-0.484>), took 1ms
2021-12-13 21:22:33,269 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<0.127,0.000,-0.205>), took 1ms
2021-12-13 21:22:33,370 - DEBUG - [MainThread] cura.AutoSave._onTimeout [64]: Autosaving preferences, instances and profiles took 0.004988908767700195 seconds
2021-12-13 21:22:33,375 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<-0.003,0.000,-0.281>), took 1ms
2021-12-13 21:22:33,401 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<0.254,0.000,-0.414>), took 1ms
2021-12-13 21:22:33,435 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<0.257,0.000,-0.416>), took 0ms
2021-12-13 21:22:33,451 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<0.645,0.000,-1.045>), took 2ms
2021-12-13 21:22:33,468 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<0.261,0.000,-0.422>), took 0ms
2021-12-13 21:22:33,485 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<0.130,0.000,-0.211>), took 2ms
2021-12-13 21:22:33,501 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<0.262,0.000,-0.424>), took 1ms
2021-12-13 21:22:33,518 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<0.260,0.000,-0.712>), took 0ms
2021-12-13 21:22:33,534 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<0.395,0.000,-0.931>), took 1ms
2021-12-13 21:22:33,551 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<0.265,0.000,-0.723>), took 1ms
2021-12-13 21:22:33,568 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<0.266,0.000,-0.433>), took 1ms
2021-12-13 21:22:33,585 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<0.269,0.000,-0.437>), took 1ms
2021-12-13 21:22:33,589 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<-0.001,-0.000,-0.293>), took 0ms
2021-12-13 21:22:33,601 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<0.134,0.000,-0.219>), took 0ms
2021-12-13 21:22:33,617 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<0.271,-0.000,-0.440>), took 1ms
2021-12-13 21:22:33,634 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<-0.001,0.000,-0.294>), took 1ms
2021-12-13 21:22:33,651 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<0.135,0.000,-0.219>), took 1ms
2021-12-13 21:22:33,667 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<-0.136,0.000,-0.076>), took 2ms
2021-12-13 21:22:33,783 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<0.271,0.000,-0.147>), took 0ms
2021-12-13 21:22:33,796 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<0.136,0.000,0.076>), took 1ms
2021-12-13 21:22:33,808 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<0.137,-0.000,0.076>), took 0ms
2021-12-13 21:22:33,821 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<0.271,0.000,0.151>), took 1ms
2021-12-13 21:22:33,835 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<0.409,0.000,-0.072>), took 1ms
2021-12-13 21:22:33,851 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<0.408,-0.000,0.226>), took 0ms
2021-12-13 21:22:33,869 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<0.545,0.000,0.302>), took 1ms
2021-12-13 21:22:33,885 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<0.953,0.000,0.528>), took 1ms
2021-12-13 21:22:33,902 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<1.501,0.000,0.536>), took 0ms
2021-12-13 21:22:33,918 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<1.499,0.000,0.830>), took 1ms
2021-12-13 21:22:33,934 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<1.635,0.000,0.906>), took 0ms
2021-12-13 21:22:33,951 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<1.909,0.000,1.057>), took 0ms
2021-12-13 21:22:33,969 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<2.453,0.000,1.359>), took 3ms
2021-12-13 21:22:33,985 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<4.361,0.000,2.417>), took 1ms
2021-12-13 21:22:34,003 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<2.589,0.000,1.434>), took 1ms
2021-12-13 21:22:34,018 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<1.324,0.000,1.329>), took 1ms
2021-12-13 21:22:34,035 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<0.388,0.000,0.512>), took 0ms
2021-12-13 21:22:34,052 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<-0.156,0.000,0.208>), took 0ms
2021-12-13 21:22:34,068 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<-0.871,-0.000,0.400>), took 1ms
2021-12-13 21:22:34,085 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<-1.709,0.000,0.515>), took 2ms
2021-12-13 21:22:34,101 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<-1.842,0.000,0.714>), took 0ms
2021-12-13 21:22:34,118 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<-2.525,0.000,1.168>), took 2ms
2021-12-13 21:22:34,135 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<-2.765,0.000,1.545>), took 0ms
2021-12-13 21:22:34,152 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<-2.702,0.000,1.248>), took 0ms
2021-12-13 21:22:34,169 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<-2.387,0.000,1.101>), took 0ms
2021-12-13 21:22:34,185 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<-1.959,-0.000,0.774>), took 2ms
2021-12-13 21:22:34,202 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<-0.516,0.000,-0.022>), took 1ms
2021-12-13 21:22:34,220 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<-0.386,0.000,0.048>), took 3ms
2021-12-13 21:22:34,236 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<-0.256,0.000,-0.142>), took 1ms
2021-12-13 21:22:34,252 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<-0.258,0.000,0.119>), took 2ms
2021-12-13 21:22:34,285 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<-0.128,0.000,-0.070>), took 0ms
2021-12-13 21:22:34,367 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<-0.128,0.000,-0.071>), took 1ms
2021-12-13 21:22:34,392 - DEBUG - [MainThread] UM.Operations.OperationStack.push [72]: TranslateOp.(node=<CuraSceneNode object: 'Test Head.stl'>,trans.=<-0.128,0.000,-0.071>), took 0ms
2021-12-13 21:22:43,451 - INFO - [MainThread] CuraEngineBackend.CuraEngineBackend._createSnapshot [269]: Creating thumbnail image (just before slice)...
2021-12-13 21:22:43,454 - DEBUG - [MainThread] UM.Scene.Camera._preferencesChanged [255]: Changing perspective mode to perspective.
2021-12-13 21:22:43,457 - DEBUG - [MainThread] UM.View.GL.ShaderProgram.load [60]: Loading [D:\Programs\Cura\resources\shaders\overhang.shader]...
2021-12-13 21:22:43,460 - DEBUG - [MainThread] UM.View.GL.ShaderProgram.load [60]: Loading [D:\Programs\Cura\resources\shaders\transparent_object.shader]...
2021-12-13 21:22:43,463 - DEBUG - [MainThread] UM.View.GL.ShaderProgram.load [60]: Loading [D:\Programs\Cura\resources\shaders\striped.shader]...
2021-12-13 21:22:43,525 - INFO - [MainThread] CuraEngineBackend.CuraEngineBackend.slice [284]: Starting to slice...
2021-12-13 21:22:43,525 - DEBUG - [MainThread] CuraEngineBackend.CuraEngineBackend.slice [303]: Going to slice build plate [0]!
2021-12-13 21:22:43,637 - DEBUG - [MainThread] CuraEngineBackend.CuraEngineBackend._onStartSliceCompleted [510]: Sending slice message took 0.11138200759887695 seconds
2021-12-13 21:22:43,787 - DEBUG - [EngineErrorThread] UM.Backend.Backend._backendLog [110]: [Backend] [WARNING] Mesh has overlapping faces!
